calm_window,calm_percentile,sigma,tick,ofi,impact,fold,n,n_wins,sum_net,sum_sq,net_mean_pct,win_rate,sd_net_pct,t_stat
3600,40.0,3.0,5.0,0.8,3.0,6,59,59,88.68261895209697,144.18442304648647,1.5030952364762198,1.0,0.43323166020346604,26.64969955999653
3600,25.0,6.0,5.0,0.8,5.0,3,51,51,73.65502336192505,110.63808715468434,1.4442161443514714,1.0,0.29203812431966514,35.316506207054964
3600,40.0,4.0,20.0,0.6,2.0,1,2,2,2.720846964758581,4.09572049777272,1.3604234823792904,1.0,0.6278665423119221,3.064232937571988
7200,25.0,3.0,10.0,0.6,5.0,4,36,36,54.25713456702506,89.64283944051735,1.5071426268618073,1.0,0.47417896329721115,19.07055449759137
7200,25.0,6.0,20.0,0.6,2.0,0,1,1,2.4535292328960447,6.019805696675454,2.4535292328960447,1.0,0.0,
1800,25.0,3.0,20.0,0.8,5.0,3,1,1,1.4881398683696416,2.214560267831214,1.4881398683696416,1.0,0.0,
3600,25.0,3.0,5.0,0.8,2.0,3,51,51,74.24390889401121,112.93920499123297,1.455762919490416,1.0,0.31169457567647013,33.35389034571578
7200,15.0,6.0,10.0,0.4,2.0,3,26,26,39.111339468409234,59.97722391379845,1.504282287246509,1.0,0.2137969804263051,35.87686187769091
3600,25.0,6.0,20.0,0.8,5.0,6,1,1,2.210490872154681,4.886269895879162,2.210490872154681,1.0,0.0,
1800,40.0,5.0,10.0,0.4,5.0,6,56,56,84.09821364269554,134.42659782479743,1.5017538150481347,1.0,0.3845134977686694,29.22679327408853
1800,15.0,5.0,5.0,0.6,5.0,6,35,35,58.86131849654526,105.53266354188409,1.6817519570441501,1.0,0.4386652873178467,22.681025923184166
3600,25.0,6.0,5.0,0.8,2.0,7,32,32,44.523935711163865,65.5234446492597,1.3913729909738708,1.0,0.33954633152854613,23.180324703221704
7200,40.0,4.0,10.0,0.4,2.0,0,44,44,69.39577427897605,116.21298273017375,1.5771766881585465,1.0,0.3966014131916164,26.378641773472314
7200,15.0,5.0,10.0,0.4,2.0,4,23,23,34.14917555749281,57.34273134224099,1.4847467633692526,1.0,0.5493737534487936,12.961295087728457
1800,40.0,4.0,5.0,0.6,5.0,8,64,63,103.47297659339381,179.4031955224644,1.6167652592717783,0.984375,0.438461988955829,29.4988445976265
7200,40.0,6.0,20.0,0.4,2.0,3,2,0,-1.3350928159895963,1.6709847125748647,-0.6675464079947981,0.0,0.8830335774597418,-1.0691022491075401
7200,40.0,4.0,5.0,0.8,5.0,8,67,66,92.6685859766634,141.2629352504486,1.3831132235322894,0.9850746268656716,0.445376731578576,25.4195355422516
1800,15.0,6.0,10.0,0.4,3.0,6,28,28,42.30773648331352,69.68058985217621,1.5109905886897685,1.0,0.46163951773854756,17.31959755358872
1800,40.0,6.0,10.0,0.4,5.0,6,55,55,81.67301995674838,129.1957603263829,1.4849639992136068,1.0,0.38283218409243414,28.766619479673786
7200,15.0,5.0,10.0,0.8,2.0,1,27,27,37.402520697798565,53.277048552471776,1.3852785443629099,1.0,0.23730369415272395,30.332938937656337
7200,25.0,4.0,5.0,0.4,3.0,7,32,32,56.78903973714107,103.26758873599066,1.7746574917856583,1.0,0.2832127841997735,35.44677124010004
7200,25.0,5.0,5.0,0.6,3.0,6,41,41,70.41743658748027,128.22696198777487,1.7174984533531772,1.0,0.42676467636397963,25.76913363148106
3600,25.0,6.0,5.0,0.8,3.0,2,29,29,44.04558377037969,69.40613597652852,1.5188132334613687,1.0,0.299351708491185,27.322575223208297
7200,25.0,6.0,20.0,0.4,2.0,8,3,3,4.244558938207346,6.964452707023503,1.4148529794024487,1.0,0.6924687166405227,3.5389284550704225
1800,40.0,5.0,10.0,0.6,5.0,5,57,57,88.5977047195671,155.5401573407232,1.5543456968345106,1.0,0.5642424798607903,20.797889356312496
1800,15.0,4.0,10.0,0.6,2.0,2,22,22,33.99795961342984,53.72436325749662,1.5453618006104473,1.0,0.23756855373569014,30.510727241605554
7200,40.0,3.0,20.0,0.4,3.0,4,3,3,5.340574202007146,10.872185914353558,1.7801914006690487,1.0,0.8261179229702832,3.7323750852297035
1800,40.0,3.0,10.0,0.4,5.0,5,58,58,90.29319569054428,158.41264507143532,1.5567792360438668,1.0,0.5595435618610791,21.18883719829809
3600,40.0,6.0,10.0,0.6,5.0,7,50,49,69.24790439334458,106.3475284952876,1.3849580878668917,0.98,0.4616316058815856,21.214172580744826
1800,15.0,6.0,5.0,0.6,5.0,5,34,34,57.03381945956611,107.54404930504387,1.6774652782225328,1.0,0.5997928298198517,16.307663006786317
1800,25.0,5.0,10.0,0.4,5.0,4,40,40,59.38595749269905,96.34882026104314,1.4846489373174763,1.0,0.4580203102071156,20.500716073262215
1800,15.0,4.0,5.0,0.4,2.0,2,30,30,52.463840658394275,94.51135750438507,1.7487946886131425,1.0,0.3086607118827455,31.032595420259124
1800,25.0,4.0,5.0,0.4,2.0,3,61,60,106.13315216928322,197.13227081465962,1.7398877404800528,0.9836065573770492,0.4559331182096011,29.80471722379069
7200,25.0,3.0,5.0,0.4,2.0,0,32,32,60.2433583257065,119.45479169385771,1.8826049476783282,1.0,0.4414180684261128,24.125930858156813
3600,25.0,6.0,10.0,0.4,5.0,4,41,41,61.82616570381923,101.67336721113739,1.5079552610687617,1.0,0.45940927739745685,21.017479089261457
3600,15.0,3.0,5.0,0.4,2.0,8,26,26,48.37309316766143,91.31390191201326,1.8605035833715935,1.0,0.22939823319382638,41.35491343869847
3600,15.0,4.0,5.0,0.4,3.0,8,26,26,48.234959102659154,90.94450730403307,1.8551907347176597,1.0,0.2416160662948194,39.151592453372835
3600,40.0,6.0,5.0,0.6,3.0,2,57,57,93.94137268902512,169.94696343117838,1.648094257702195,1.0,0.519662090444603,23.944095611681817
1800,40.0,5.0,20.0,0.6,3.0,1,2,2,2.6244415396027088,3.9283120759328676,1.3122207698013544,1.0,0.6960354721828114,2.6661865431383207
3600,25.0,6.0,5.0,0.8,2.0,5,40,40,58.68051592713835,90.414098018864,1.4670128981784587,1.0,0.33316755936767695,27.848462340650585
7200,40.0,5.0,10.0,0.4,3.0,1,58,57,82.37768514625172,131.68809984558223,1.4203049163146848,0.9827586206896551,0.5076030469704098,21.309407121084945
1800,25.0,3.0,20.0,0.6,3.0,3,1,1,1.7859351689322631,3.189564427629111,1.7859351689322631,1.0,0.0,
7200,15.0,3.0,10.0,0.8,5.0,4,18,18,27.13758928318785,46.965218767532676,1.5076438490659916,1.0,0.5966277392071966,10.720908056055313
1800,40.0,6.0,10.0,0.6,2.0,4,51,51,76.34835580012552,123.06469985605088,1.4970265843161865,1.0,0.4187882891015956,25.528192850030873
7200,40.0,4.0,10.0,0.6,5.0,0,44,44,68.50168220784848,113.40478583280704,1.556856413814738,1.0,0.39642303368706544,26.050497263273634
7200,15.0,6.0,10.0,0.4,3.0,0,13,13,20.331175274703746,32.432187947786296,1.5639365595925958,1.0,0.23013033194838237,24.502869349915276
1800,25.0,5.0,10.0,0.6,2.0,8,36,36,53.836830287634136,83.4096428950534,1.4954675079898372,1.0,0.2877703681128596,31.18043427049449
1800,25.0,5.0,10.0,0.8,3.0,2,32,32,48.835020945260624,78.580607386958,1.5260944045393945,1.0,0.36161622754907824,23.87308134913157
7200,15.0,4.0,5.0,0.8,5.0,8,31,31,42.292859250874095,60.143368606456804,1.364285782286261,1.0,0.28541326985357596,26.61411560585837
3600,15.0,3.0,10.0,0.8,5.0,6,17,17,27.389005853252634,49.0422789906831,1.611117991367802,1.0,0.554265217136038,11.984893600335754
7200,25.0,5.0,5.0,0.8,5.0,5,46,45,63.72926784702997,99.78748711904845,1.385418866239782,0.9782608695652174,0.5054317650863754,18.590774392819775
7200,25.0,5.0,20.0,0.8,5.0,5,2,2,1.696520784790428,1.9370610498904004,0.848260392395214,1.0,0.7056696559137536,1.6999758191329286
3600,15.0,3.0,10.0,0.6,5.0,6,20,20,32.6423193144731,58.34150175868555,1.632115965723655,1.0,0.5163358376342797,14.136234522252021
7200,40.0,5.0,20.0,0.4,2.0,2,1,1,3.4946974118016163,12.212910000052915,3.4946974118016163,1.0,0.0,
1800,15.0,4.0,10.0,0.4,2.0,6,28,28,42.473980122592195,70.26582752746548,1.51692786152115,1.0,0.46491192673729853,17.265265301218196
3600,40.0,6.0,5.0,0.4,2.0,0,63,63,110.08268225536919,200.64749563455604,1.747344162783638,1.0,0.36577719668405256,37.916836955468646
7200,15.0,3.0,20.0,0.4,3.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
7200,15.0,5.0,5.0,0.8,5.0,4,20,20,30.152063255484826,52.890587526891025,1.5076031627742412,1.0,0.6254784105304019,10.779279023230263
3600,25.0,6.0,10.0,0.6,2.0,8,43,43,64.32952566024294,99.8775535269676,1.496035480470766,1.0,0.2943233036657212,33.33124007232394
3600,25.0,4.0,20.0,0.8,2.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
3600,40.0,4.0,5.0,0.8,5.0,8,65,65,93.86270444624945,140.93527697762372,1.444041606865376,1.0,0.29030227846192347,40.103838300886366
7200,15.0,3.0,20.0,0.6,3.0,5,1,1,0.33775000102106334,0.11407506318972829,0.33775000102106334,1.0,0.0,
3600,40.0,3.0,5.0,0.6,3.0,8,73,73,124.28551117084402,218.87601876281028,1.7025412489156715,1.0,0.3178663536395368,45.763002723430624
1800,15.0,3.0,5.0,0.8,3.0,0,19,19,30.50820130647497,54.89173958183858,1.6056948056039457,1.0,0.5727554847553581,12.219981437253818
7200,40.0,4.0,5.0,0.6,2.0,6,67,67,115.01749446162209,216.02395031007873,1.7166790218152552,1.0,0.5305204766570472,26.48648639949557
7200,15.0,4.0,5.0,0.4,2.0,2,17,17,35.408606077710076,82.45895499583816,2.082859181041769,1.0,0.7377251664317619,11.640986098197683
3600,15.0,4.0,20.0,0.8,2.0,4,1,1,2.0159342379870866,4.063990851888575,2.0159342379870866,1.0,0.0,
1800,15.0,6.0,5.0,0.8,5.0,8,27,27,39.57205990420379,60.26754091568409,1.4656318483038442,1.0,0.2954442298729308,25.77693422083577
1800,25.0,6.0,10.0,0.4,2.0,5,43,43,65.3820412181533,109.22604941653958,1.5205125864686815,1.0,0.48333742564745436,20.628793224194478
3600,40.0,4.0,10.0,0.8,2.0,5,61,61,92.46700398897588,154.7459730594346,1.5158525244094405,1.0,0.4929440745522037,24.0173019591441
7200,15.0,3.0,10.0,0.6,2.0,1,28,28,40.3388894480439,59.798807068619574,1.440674623144425,1.0,0.24971040374908304,30.52869817015659
3600,40.0,4.0,5.0,0.8,5.0,5,70,70,106.23278404821089,178.64804844973838,1.517611200688727,1.0,0.5025728802556941,25.26448754637621
3600,40.0,6.0,10.0,0.4,5.0,8,64,64,95.6784747827097,148.2801093424005,1.494976168479839,1.0,0.28848453799589074,41.45736693870599
7200,25.0,5.0,5.0,0.6,2.0,7,32,32,51.7590261554311,87.38346353346459,1.617469567357222,1.0,0.3438310674382877,26.611293923204155
7200,25.0,5.0,10.0,0.8,3.0,7,23,23,33.03029366847022,48.81400204271685,1.4360997247160967,1.0,0.2503821078176798,27.507126569240643
3600,40.0,4.0,20.0,0.6,3.0,0,1,1,2.4535292328960447,6.019805696675454,2.4535292328960447,1.0,0.0,
1800,25.0,6.0,5.0,0.6,5.0,2,43,43,72.0780477979845,133.9636607985815,1.6762336697205698,1.0,0.5594216876099497,19.648503955073124
3600,15.0,5.0,5.0,0.6,5.0,8,26,26,43.96552152898041,76.73193844802904,1.6909815972684774,1.0,0.30900165877950286,27.903889563748226
7200,25.0,6.0,10.0,0.8,3.0,7,23,23,33.03029366847022,48.81400204271685,1.4360997247160967,1.0,0.2503821078176798,27.507126569240643
7200,40.0,6.0,10.0,0.4,2.0,4,51,51,76.766639757425,124.7464739800294,1.5052282305377451,1.0,0.4288393791067247,25.066447254444643
3600,25.0,5.0,10.0,0.8,3.0,2,27,27,39.70729063130631,59.747425333003804,1.4706403937520856,1.0,0.2280586803831745,33.5074798823089
3600,25.0,5.0,10.0,0.8,5.0,1,37,36,49.00073555928933,73.25059211138877,1.324344204305117,0.972972972972973,0.48180078775004476,16.71992140316717
7200,40.0,4.0,10.0,0.8,2.0,3,51,50,73.44925059156074,114.79893028249619,1.4401813841482498,0.9803921568627451,0.42470429479558097,24.21673716288851
7200,15.0,4.0,5.0,0.8,3.0,4,20,20,30.449067853971776,53.883121955068574,1.5224533926985888,1.0,0.6293620536233793,10.818285783357451
7200,15.0,4.0,5.0,0.8,5.0,0,13,13,19.716559600097714,30.613938428057438,1.5166584307767472,1.0,0.2433536666145639,22.47095684073432
7200,40.0,4.0,20.0,0.6,5.0,4,3,3,5.340574202007146,10.872185914353558,1.7801914006690487,1.0,0.8261179229702832,3.7323750852297035
3600,40.0,6.0,10.0,0.8,3.0,7,43,42,58.17320818407582,87.71265618723277,1.3528653066064145,0.9767441860465116,0.46322217905317103,19.151352160782963
1800,40.0,3.0,5.0,0.8,2.0,1,66,65,93.61889035609454,144.52291926925324,1.418468035698402,0.9848484848484849,0.42476266244682953,27.129712228896416
1800,15.0,5.0,5.0,0.6,3.0,3,30,30,48.326590464585315,80.5193638834807,1.6108863488195104,1.0,0.30346953599815285,29.074377694074432
3600,15.0,3.0,20.0,0.6,5.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
7200,15.0,3.0,5.0,0.6,3.0,5,31,30,46.533598766925024,79.7689942363965,1.5010838311911299,0.967741935483871,0.5749829423623465,14.535528700361741
3600,40.0,4.0,5.0,0.6,5.0,0,63,63,105.86747828575939,188.07232172228808,1.680436163266022,1.0,0.4049847208809973,32.934695702467266
1800,40.0,3.0,10.0,0.4,3.0,0,48,48,75.8659829680743,126.71175876071801,1.5805413118348814,1.0,0.38043755650328875,28.783465867265537
3600,40.0,3.0,20.0,0.4,5.0,6,2,2,3.338916673501332,6.1596146850239935,1.669458336750666,1.0,0.7651355492534597,3.0856893578571962
3600,40.0,6.0,5.0,0.6,5.0,6,75,75,121.66402865936132,209.67344146438975,1.6221870487914842,1.0,0.40788892680877525,34.442101798025774
1800,15.0,3.0,10.0,0.4,3.0,8,26,26,39.34292400973946,61.3055402412392,1.5131893849899793,1.0,0.2662514041453338,28.979310838164423
1800,15.0,6.0,5.0,0.4,5.0,0,24,24,44.11578631465145,86.96538282059215,1.838157763110477,1.0,0.5053456729370523,17.819678004514103
7200,25.0,3.0,5.0,0.6,5.0,4,43,43,70.26108502044436,126.61253644938131,1.6339787214056827,1.0,0.5302160068154543,20.208207368142862
7200,25.0,6.0,10.0,0.6,5.0,0,27,27,42.161323132430844,71.71418556732264,1.5615304863863275,1.0,0.4754752339116494,17.064927553039023
3600,25.0,4.0,10.0,0.6,3.0,0,27,27,42.87167725411841,73.94115366242943,1.5878398983006818,1.0,0.4750625064650564,17.367521162254096
1800,15.0,3.0,5.0,0.8,3.0,3,25,25,36.311432584787696,54.49170597576853,1.4524573033915078,1.0,0.27010033023129176,26.88736630102863
7200,40.0,4.0,20.0,0.4,5.0,1,4,4,5.538394034376068,9.353693971326843,1.384598508594017,1.0,0.7494980211945724,3.6947355948644196
3600,40.0,6.0,20.0,0.4,3.0,1,1,1,1.804392172128201,3.2558311108375273,1.804392172128201,1.0,0.0,
1800,15.0,6.0,5.0,0.4,3.0,6,35,35,61.206473994279634,114.34028526341451,1.748756399836561,1.0,0.4635246092358995,22.319812533133305
7200,25.0,6.0,5.0,0.8,5.0,4,34,34,51.60110195874375,86.33856251493539,1.5176794693748161,1.0,0.493123301165669,17.94584834421731
7200,40.0,3.0,5.0,0.6,3.0,1,68,67,111.42384324874938,200.06656355430363,1.6385859301286674,0.9852941176470589,0.5109111224230044,26.447116024919232
1800,40.0,3.0,20.0,0.4,2.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
7200,25.0,3.0,5.0,0.6,2.0,6,41,41,71.13202650536945,131.0369481324608,1.7349274757407183,1.0,0.43669328318564465,25.438807047968734
3600,15.0,3.0,10.0,0.6,3.0,1,20,20,28.69716073642077,42.44153238990697,1.4348580368210384,1.0,0.258047391945588,24.86706092398928
3600,25.0,5.0,20.0,0.8,2.0,7,1,1,0.773794842577262,0.5987584583991697,0.773794842577262,1.0,0.0,
1800,25.0,5.0,5.0,0.6,5.0,7,40,39,61.27185701162838,106.2950145301697,1.5317964252907095,0.975,0.564755517534343,17.15420377571797
3600,40.0,3.0,5.0,0.6,2.0,5,84,83,137.89711934436536,261.3204207040841,1.6416323731472067,0.9880952380952381,0.6488548339015976,23.188251732676328
3600,15.0,3.0,5.0,0.4,2.0,1,21,21,38.6333855816057,72.1992659807575,1.8396850276955097,1.0,0.23727673264459775,35.530225826731716
3600,25.0,5.0,5.0,0.6,3.0,4,49,49,81.25337681843128,146.6417957459178,1.6582321799679853,1.0,0.49801337780162286,23.30785833708998
1800,15.0,5.0,5.0,0.8,5.0,3,25,25,36.1978912465269,54.10762399373136,1.4479156498610761,1.0,0.26584227513037034,27.232607175645995
1800,15.0,4.0,5.0,0.8,2.0,0,19,19,30.50820130647497,54.89173958183858,1.6056948056039457,1.0,0.5727554847553581,12.219981437253818
3600,40.0,5.0,20.0,0.6,2.0,7,2,2,1.7401428135423829,1.5325868593875758,0.8700714067711914,1.0,0.13615562282173865,9.037208733566898
1800,25.0,4.0,5.0,0.8,3.0,2,38,38,57.655765470877256,93.54739638126446,1.5172569860757172,1.0,0.40499527634992516,23.094097035804563
3600,40.0,4.0,10.0,0.8,5.0,8,57,57,83.12483183609693,124.65599347722879,1.4583303830894199,1.0,0.24757847318180684,44.471366200585976
7200,25.0,3.0,10.0,0.8,2.0,1,39,38,51.18817217735827,75.56810456524366,1.3125172353168786,0.9743589743589743,0.4696792393161032,17.451628305633477
7200,25.0,6.0,5.0,0.8,2.0,1,44,43,59.59895627133049,89.25686293356821,1.3545217334393294,0.9772727272727273,0.44535800529228914,20.17451266987624
3600,15.0,6.0,10.0,0.6,3.0,8,23,23,34.559203509845005,53.55899346468445,1.502574065645435,1.0,0.2722991788313209,26.463877346462493
7200,25.0,3.0,10.0,0.6,5.0,7,29,29,41.9526887781635,63.401307558471416,1.4466444406263275,1.0,0.31114325870286574,25.03804441264575
7200,25.0,4.0,10.0,0.8,5.0,8,43,42,57.63593093452477,87.40964232373494,1.3403704868494133,0.9767441860465116,0.4917447440106168,17.873901397742255
1800,40.0,5.0,5.0,0.6,2.0,5,77,77,124.06369625132335,224.3027610409006,1.6112168344327709,1.0,0.5667223990773446,24.947611679955273
3600,25.0,5.0,20.0,0.4,5.0,4,2,2,3.2896216951978827,6.665779729166359,1.6448108475989414,1.0,1.120256345845924,2.076412079108842
1800,25.0,4.0,5.0,0.8,5.0,2,38,38,57.655765470877256,93.54739638126446,1.5172569860757172,1.0,0.40499527634992516,23.094097035804563
7200,15.0,3.0,5.0,0.4,5.0,1,33,33,58.93735317076767,108.38619098117766,1.7859803991141718,1.0,0.3125116719078822,32.82973792807507
1800,15.0,3.0,5.0,0.8,2.0,0,19,19,30.50820130647497,54.89173958183858,1.6056948056039457,1.0,0.5727554847553581,12.219981437253818
7200,25.0,6.0,10.0,0.8,5.0,4,30,30,45.44450347495393,75.52670831004596,1.5148167824984644,1.0,0.4801799868682846,17.278923423549426
1800,25.0,4.0,10.0,0.6,3.0,8,36,36,53.836830287634136,83.4096428950534,1.4954675079898372,1.0,0.2877703681128596,31.18043427049449
3600,15.0,6.0,5.0,0.8,3.0,7,21,21,29.966004368380325,45.51488504574362,1.4269525889704917,1.0,0.3711345801176608,17.619264284124075
3600,40.0,6.0,10.0,0.8,5.0,5,61,61,92.06995956516579,153.50396568130193,1.5093435994289472,1.0,0.4922526707551891,23.94776312779904
7200,15.0,3.0,5.0,0.8,3.0,6,27,27,41.9478865918986,71.51618011126534,1.553625429329578,1.0,0.49399769523981324,16.34192753605967
7200,40.0,5.0,20.0,0.6,3.0,5,3,2,0.5532903468507655,3.199588096327799,0.18443011561692182,0.6666666666666666,1.2444968247625996,0.2566839258551324
3600,40.0,4.0,10.0,0.6,5.0,6,57,57,86.23664783156187,138.75582126858626,1.512923646167752,1.0,0.3846695613021864,29.693857250118093
7200,40.0,4.0,20.0,0.4,3.0,4,3,3,5.340574202007146,10.872185914353558,1.7801914006690487,1.0,0.8261179229702832,3.7323750852297035
7200,15.0,6.0,5.0,0.4,5.0,1,33,33,56.16191673803346,98.4232638220696,1.7018762647888928,1.0,0.2980473295342759,32.801954089011964
3600,40.0,6.0,10.0,0.6,3.0,0,55,55,85.0332701313997,138.95337072730035,1.54605945693454,1.0,0.3723518668067256,30.79314172320077
7200,15.0,6.0,5.0,0.4,2.0,4,27,27,46.58614383154219,88.26926473253161,1.7254127345015624,1.0,0.5508363890229292,16.27617154424409
7200,40.0,3.0,5.0,0.6,5.0,2,49,49,82.73759394957628,156.15625718216077,1.6885223255015567,1.0,0.585448237108733,20.189071431631415
7200,25.0,5.0,5.0,0.8,5.0,3,47,47,65.75662836724366,96.40348742900974,1.3990771993030566,1.0,0.30944859716973444,30.99574574079314
7200,40.0,6.0,20.0,0.6,5.0,1,3,3,4.718344666901559,8.681213006231502,1.572781555633853,1.0,0.7938159550567674,3.4316991819221387
3600,15.0,5.0,5.0,0.4,2.0,6,24,24,46.26820706002398,94.71654354924787,1.9278419608343327,1.0,0.4898425890178936,19.280598358090938
3600,15.0,6.0,10.0,0.6,5.0,8,23,23,34.559203509845005,53.55899346468445,1.502574065645435,1.0,0.2722991788313209,26.463877346462493
3600,25.0,3.0,20.0,0.4,5.0,5,1,0,-1.1779198228550043,1.3874951090747647,-1.1779198228550043,0.0,0.0,
3600,25.0,4.0,5.0,0.8,3.0,3,51,51,74.24390889401121,112.93920499123297,1.455762919490416,1.0,0.31169457567647013,33.35389034571578
3600,40.0,3.0,10.0,0.6,3.0,6,57,57,86.23664783156187,138.75582126858626,1.512923646167752,1.0,0.3846695613021864,29.693857250118093
1800,25.0,3.0,5.0,0.4,5.0,4,48,48,87.41646413390711,168.49160253048677,1.8211763361230648,1.0,0.444608521617602,28.37885276900102
3600,25.0,3.0,20.0,0.8,3.0,2,1,1,1.3768817616902083,1.8958033856751315,1.3768817616902083,1.0,0.0,
7200,25.0,4.0,10.0,0.8,5.0,5,39,38,52.41994836748362,80.25833892836087,1.3441012401918877,0.9743589743589743,0.5078494730577531,16.528341565668182
7200,40.0,5.0,5.0,0.6,2.0,0,53,53,87.65657763363676,153.76330447458173,1.6538976912006935,1.0,0.4111029514459933,29.288422511240853
1800,25.0,4.0,5.0,0.8,2.0,6,47,47,70.50887391529668,115.87998753804413,1.50018880670844,1.0,0.4686558976082876,21.945261644348495
3600,40.0,5.0,5.0,0.8,5.0,4,65,65,99.30854006428258,162.00301000154724,1.5278236932966551,1.0,0.40072336048069435,30.738683151736282
1800,40.0,6.0,20.0,0.6,2.0,7,2,1,-1.8825269385656402,4.342456887348906,-0.9412634692828201,0.5,1.603278843537906,-0.8302657827684629
7200,40.0,4.0,20.0,0.6,2.0,8,4,4,5.107579031524976,7.709256388493474,1.276894757881244,1.0,0.6291304839949265,4.059236646023152
1800,40.0,5.0,5.0,0.6,2.0,2,62,62,101.4712118727347,182.104847685579,1.6366324495602371,1.0,0.5126877047459737,25.135880333010366
3600,25.0,5.0,10.0,0.4,5.0,4,41,41,61.82616570381923,101.67336721113739,1.5079552610687617,1.0,0.45940927739745685,21.017479089261457
7200,40.0,4.0,10.0,0.8,2.0,4,44,44,66.44151213030673,108.3337108957827,1.5100343665978804,1.0,0.4314589691960957,23.21526621119301
